340360549,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 448 str. F0400,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 448;,97245,67372,77365,227865,184705,339687,204228,119057,321486,28953,252228,182204
339884300,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 448 str. F0400,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 448;,,155,,,168,860,,7452,,,578,
340358671,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 448 str. F0400,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 448;,3208,927,1322,16322,158,2310,5085,9125,3021,326,3141,1117
340360147,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 448 str. F0400,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 448;,1610,166,,454,207,666,,2852,1326,824,638,647
339885144,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 448 str. F0400,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 448;,3962,5042,2313,3052,,12907,15503,5021,2483,524,3418,841
340360547,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 448 str. F0400,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 448;,2477,501,1644,1495,954,912,57106,4622,729,,1090,201
339883171,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 448 str. F0400,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 448;,652,,,,,,1991,,677,,,292
269211188,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 848 str. F0332,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 848;,,,,,,402,,,546,,,399
269218802,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 848 str. F0332,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 848;,1483,429,1355,946,504,1229,1470,1635,1026,,4227,1356
269218096,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 848 str. F0332,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 848;,,314,,,,454,,,,,,
269219875,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 848 str. F0332,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 848;,1246,350,1432,734,1435,19173,2097,1494,8400,,1059,1775
269219887,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 848 str. F0332,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 848;,1560,846,2134,788,729,4131,994,1428,700,472,625,735
269218142,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 848 str. F0332,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 848;,434,,,,,383,,,508,,,265
269211326,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 848 str. F0332,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 848;,,144,,550,,,,,433,895,1317,
269219878,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 848 str. F0332,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 848;,,,1564,,,,,,,,799,
365826933,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 849 str. F0330,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 849;,3033,2108,1252,3986,1704,3310,4032,18807,6426,694,4730,3821
365265838,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 849 str. F0330,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 849;,2144,338,1443,637,172,776,2178,3163,1001,254,740,620
365265833,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 849 str. F0330,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 849;,55302,235,,,,1926,699,2424,1021,,,1516
365265175,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 849 str. F0330,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 849;,987,968,425,1152,172,1779,3373,1675,2200,533,5229,917
365266016,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 849 str. F0330,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 849;,508,142,290,2228,198,1152,917,2049,1314,,704,684
365265174,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 849 str. F0330,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 849;,,,,,,,,,,,,331
365827776,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 849 str. F0330,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 849;,,,,,,,,,,,,207
365265802,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces sp. oral taxon 849 str. F0330,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces sp. oral taxon 849;,,,,,,,1715,,,,,222
226834050,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces urogenitalis DSM 15434,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces urogenitalis;,21292,272,2165,695,,791,1320,,845,283,1214,539
226833061,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces urogenitalis DSM 15434,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces urogenitalis;,1209,1345,520,622,551,1158,,,812,291,2425,466
226833058,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces urogenitalis DSM 15434,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces urogenitalis;,910,131,2215,1117,,652,1022,877,433,446,,
226833852,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces urogenitalis DSM 15434,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces urogenitalis;,,,462,,17844,,,3213,,,,217
227496239,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces urogenitalis DSM 15434,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces urogenitalis;,,204,615,,,,1037,2443,,,,
227498154,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces urogenitalis DSM 15434,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces urogenitalis;,,117,,,,,,,,,,
326638087,amyA,Carbon Cycling,Carbon degradation,Starch,Actinomyces viscosus C505,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Actinomyces;species:Actinomyces viscosus;,97313,2809,5463,11707,2057,14536,21504,36289,13367,2498,9848,5021
297570977,amyA,Carbon Cycling,Carbon degradation,Starch,Arcanobacterium haemolyticum DSM 20595,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Arcanobacterium;species:Arcanobacterium haemolyticum;,5430,2315,5364,5777,6658,8594,78105,4191,6038,2582,4599,4674
296931330,amyA,Carbon Cycling,Carbon degradation,Starch,Arcanobacterium haemolyticum DSM 20595,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Arcanobacterium;species:Arcanobacterium haemolyticum;,928,,7283,7194,423,1159,,971,,260,,755
297571372,amyA,Carbon Cycling,Carbon degradation,Starch,Arcanobacterium haemolyticum DSM 20595,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Arcanobacterium;species:Arcanobacterium haemolyticum;,474,,,,859,,,,620,,,
296931332,amyA,Carbon Cycling,Carbon degradation,Starch,Arcanobacterium haemolyticum DSM 20595,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Arcanobacterium;species:Arcanobacterium haemolyticum;,,2311,,,228,,,,,,670,272
296931337,amyA,Carbon Cycling,Carbon degradation,Starch,Arcanobacterium haemolyticum DSM 20595,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Arcanobacterium;species:Arcanobacterium haemolyticum;,,3655,,,,,,,496,,,
227238515,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus curtisii ATCC 43063,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus curtisii;,448,244,738,827,,6887,8260,3344,1187,,,567
298236953,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus curtisii ATCC 43063,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus curtisii;,,270,,,,,,,559,,,309
298235455,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus curtisii ATCC 43063,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus curtisii;,,,,,,,,,394,,726,
298236328,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus curtisii ATCC 43063,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus curtisii;,,,,,,,2788,,,,,
269977690,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus mulieris 28-1,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus mulieris;,,123,,,,393,,,,,,215
269935729,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus mulieris 28-1,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus mulieris;,4317,653,2679,2658,,2064,8806,18888,2844,627,2839,1132
304647973,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus mulieris ATCC 35239,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus mulieris;,603,,,,,,,,,,,
227843437,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus mulieris ATCC 35243,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus mulieris;,2133,641,838,926,256,354,,,604,601,1010,557
227843357,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus mulieris ATCC 35243,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus mulieris;,,182,,675,,951,8684,,1801,619,,243
227842773,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus mulieris ATCC 35243,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus mulieris;,634,125,368,626,,867,,1186,519,297,905,
307700856,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus mulieris FB024-16,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus mulieris;,,469,,,,449,,,762,,15044,
307613546,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus mulieris FB024-16,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus mulieris;,661,157,,,239,919,791,,987,,,246
307700197,amyA,Carbon Cycling,Carbon degradation,Starch,Mobiluncus mulieris FB024-16,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinomycetaceae;genus:Mobiluncus;species:Mobiluncus mulieris;,,,625,4459,,,,,,,,
256375271,amyA,Carbon Cycling,Carbon degradation,Starch,Actinosynnema mirum DSM 43827,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinosynnemataceae;genus:Actinosynnema;species:Actinosynnema mirum;,1880,452,346,1139,389,705,2038,2308,2336,2267,900,773
255922080,amyA,Carbon Cycling,Carbon degradation,Starch,Actinosynnema mirum DSM 43827,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinosynnemataceae;genus:Actinosynnema;species:Actinosynnema mirum;,11627,9061,25670,6619,7887,9628,13547,30628,9179,3823,6067,4867
255924371,amyA,Carbon Cycling,Carbon degradation,Starch,Actinosynnema mirum DSM 43827,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Actinosynnemataceae;genus:Actinosynnema;species:Actinosynnema mirum;,,1197,,425,,,712,,599,,589,806
229565886,amyA,Carbon Cycling,Carbon degradation,Starch,Beutenbergia cavernae DSM 12333,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Beutenbergiaceae;genus:Beutenbergia;species:Beutenbergia cavernae;,701,,,927,,,,,,344,,
40287430,amyA,Carbon Cycling,Carbon degradation,Starch,Brevibacterium helvolum,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Brevibacteriaceae;genus:Brevibacterium;,2462,253,345,861,566,901,663,3869,877,352,,198
2761024,amyA,Carbon Cycling,Carbon degradation,Starch,Brevibacterium helvolum,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Brevibacteriaceae;genus:Brevibacterium;,1534,,,,,,1880,,,,,
14331144,amyA,Carbon Cycling,Carbon degradation,Starch,Brevibacterium fuscum var. dextranlyticum,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Brevibacteriaceae;genus:Brevibacterium;species:Brevibacterium fuscum;,5049,148,,,,,,,,,,591
294971398,amyA,Carbon Cycling,Carbon degradation,Starch,Brevibacterium mcbrellneri ATCC 49030,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Brevibacteriaceae;genus:Brevibacterium;species:Brevibacterium mcbrellneri;,2256,,,,,,,,,,,
256392950,amyA,Carbon Cycling,Carbon degradation,Starch,Catenulispora acidiphila DSM 44928,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Catenulisporaceae;genus:Catenulispora;species:Catenulispora acidiphila;,6437,,,2232,159,661,754,6964,5284,,3422,1833
256363793,amyA,Carbon Cycling,Carbon degradation,Starch,Catenulispora acidiphila DSM 44928,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Catenulisporaceae;genus:Catenulispora;species:Catenulispora acidiphila;,1950,65437,879,1995,1571,7767,79507,21256,5561,609,5983,183840
256396075,amyA,Carbon Cycling,Carbon degradation,Starch,Catenulispora acidiphila DSM 44928,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Catenulisporaceae;genus:Catenulispora;species:Catenulispora acidiphila;,1062,615,3292,1218,,1959,1205,5058,1190,418,1716,797
256392417,amyA,Carbon Cycling,Carbon degradation,Starch,Catenulispora acidiphila DSM 44928,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Catenulisporaceae;genus:Catenulispora;species:Catenulispora acidiphila;,633,17207,333,4139,294,2184,1242,976,2966,646,2468,1802
256359113,amyA,Carbon Cycling,Carbon degradation,Starch,Catenulispora acidiphila DSM 44928,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Catenulisporaceae;genus:Catenulispora;species:Catenulispora acidiphila;,613,352,,859,1050,643,,2211,1058,388,627,1512
256392879,amyA,Carbon Cycling,Carbon degradation,Starch,Catenulispora acidiphila DSM 44928,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Catenulisporaceae;genus:Catenulispora;species:Catenulispora acidiphila;,2231,613,3877,10611,2856,2995,2741,4831,15425,450,10952,1801
256357533,amyA,Carbon Cycling,Carbon degradation,Starch,Catenulispora acidiphila DSM 44928,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Catenulisporaceae;genus:Catenulispora;species:Catenulispora acidiphila;,2721,707,319,849,,2506,,2771,760,,618,644
256393823,amyA,Carbon Cycling,Carbon degradation,Starch,Catenulispora acidiphila DSM 44928,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Catenulisporaceae;genus:Catenulispora;species:Catenulispora acidiphila;,793,1857,,,,,,,393,,,400
256394994,amyA,Carbon Cycling,Carbon degradation,Starch,Catenulispora acidiphila DSM 44928,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Catenulisporaceae;genus:Catenulispora;species:Catenulispora acidiphila;,582,,,,,,,,,,,
336320163,amyA,Carbon Cycling,Carbon degradation,Starch,Cellvibrio] gilvus ATCC 13127,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:[Cellvibrio] gilvus;,3723,2895,88390,3538,3994,2849,9989,28985,342664,598,6123,3102
336320384,amyA,Carbon Cycling,Carbon degradation,Starch,Cellvibrio] gilvus ATCC 13127,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:[Cellvibrio] gilvus;,542,508,420,3008,482,2240,773,7016,2060,253,4130,3874
336103970,amyA,Carbon Cycling,Carbon degradation,Starch,Cellvibrio] gilvus ATCC 13127,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:[Cellvibrio] gilvus;,2567,204,1276,551,248,555,779,1825,735,,,444
336320621,amyA,Carbon Cycling,Carbon degradation,Starch,Cellvibrio] gilvus ATCC 13127,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:[Cellvibrio] gilvus;,464,8740,489,7699,18415,11983,6533,2788,12589,1981,7177,10131
336319885,amyA,Carbon Cycling,Carbon degradation,Starch,Cellvibrio] gilvus ATCC 13127,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:[Cellvibrio] gilvus;,1936,434,592,1311,577,2730,1321,2509,2200,275,4175,650
332340313,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas fimi ATCC 484,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas fimi;,10979,1105,17011,2370,14710,72472,2670,3201,2678,381,4071,1331
296129588,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,60079,4205,89186,2729,168,1456,2934,32545,4865,1089,40574,1453
296021402,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,1266,665,538,1045,,2163,7856,2289,2244,320,2019,1426
296128949,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,5118,2737,16166,1303,288,1681,1125,1267,9583,312,2122,2362
296020822,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,3176,10267,415,6451,185,2602,5038,10681,13099,850,5750,2350
296128946,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,6486,15858,2161,3266,500,2331,4338,34157,3452,820,8112,5936
296130017,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,6976,4810,3181,10622,154999,10674,13858,14536,12805,2312,9395,7989
296131056,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,777,314,367,1366,,1335,2059,5058,1566,,1098,1129
228894261,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,12412,29462,4629,5231,3051,6691,18422,18680,7253,3485,5894,3326
296129589,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,,145,,,,464,,,,,,
296023004,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,5097,1886,1481,7477,62475,12288,7512,19910,43177,510,7383,6326
296023114,amyA,Carbon Cycling,Carbon degradation,Starch,Cellulomonas flavigena DSM 20109,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Cellulomonadaceae;genus:Cellulomonas;species:Cellulomonas flavigena;,558,1030,299,1928,2860,1050,1458,,1783,1925,2511,429
227502820,amyA,Carbon Cycling,Carbon degradation,Starch,Corynebacterium accolens ATCC 49725,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Corynebacteriaceae;genus:Corynebacterium;species:Corynebacterium accolens;,,376,,3313,,1418,1198,,3069,276,1294,568
295967421,amyA,Carbon Cycling,Carbon degradation,Starch,Corynebacterium ammoniagenes DSM 20306,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Corynebacteriaceae;genus:Corynebacterium;species:Corynebacterium ammoniagenes;,,,,,,807,,,,,,
295969308,amyA,Carbon Cycling,Carbon degradation,Starch,Corynebacterium ammoniagenes DSM 20306,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Corynebacteriaceae;genus:Corynebacterium;species:Corynebacterium ammoniagenes;,,211,416,,,954,,,,,,827
296120056,amyA,Carbon Cycling,Carbon degradation,Starch,Corynebacterium ammoniagenes DSM 20306,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Corynebacteriaceae;genus:Corynebacterium;species:Corynebacterium ammoniagenes;,,424,,,,,,,,,,
213952625,amyA,Carbon Cycling,Carbon degradation,Starch,Corynebacterium amycolatum SK46,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Corynebacteriaceae;genus:Corynebacterium;species:Corynebacterium amycolatum;,,149,,,,,,4693,525,,,
213965196,amyA,Carbon Cycling,Carbon degradation,Starch,Corynebacterium amycolatum SK46,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Corynebacteriaceae;genus:Corynebacterium;species:Corynebacterium amycolatum;,,,,,,,,,,,725,
213965532,amyA,Carbon Cycling,Carbon degradation,Starch,Corynebacterium amycolatum SK46,superkingdom:Bacteria;phylum:Actinobacteria;class:Actinobacteria;order:Actinomycetales;family:Corynebacteriaceae;genus:Corynebacterium;species:Corynebacterium amycolatum;,,,,,,,,3308,,,,
